Ride_ID,Tourist_Place,City,State,Ride_Type,Vehicle_Category,Vehicle_Model,Seating_Capacity,Price,Currency,Booking_Type,Duration_Hours,Distance_Covered_km,Hotel_Pickup,Hotel_Drop,Pickup_Location_Type,Drop_Location_Type,Extra_Km_Charge,Extra_Hour_Charge,Fuel_Included,Driver_Included,Driver_Rating,Ride_Rating,Availability,Estimated_Arrival,Cancellation,Amenities,Driver_Languages,Verified,Charging_Port,Music_System,WiFi,Child_Seat
RB00920,Umananda Island,Guwahati,Assam,Auto,Premium,Bajaj RE Electric Auto,3,4350,INR,Full Day Rental,10,141.2,No,Yes,Airport,Hotel,15,325,Yes,Yes,4.2,3.2,Available Now,5 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",Regional Language,Yes,No,Yes,No,No
RB00921,Sivasagar Sivadol,Sivasagar,Assam,Cab,Premium,Honda City,4,2675,INR,Round Trip,4.4,3.3,Yes,Yes,Anywhere in City,Airport,9.1,170,No,Yes,4.8,3.2,Scheduled Only,13 mins,Free cancellation up to 24 hours before pickup,None,"Hindi, English, Regional Language",Yes,No,No,No,No
RB00922,Sivasagar Sivadol,Sivasagar,Assam,Auto,Luxury,TVS King Deluxe Auto,3,5015,INR,Full Day Rental,8,140,Yes,Yes,Airport,Tourist Place,14.5,245,Yes,Yes,5,4.3,Available in 10 mins,9 mins,Non-refundable,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,No,Yes,No,No
RB00923,Sivasagar Sivadol,Sivasagar,Assam,Auto,Premium,Bajaj RE Electric Auto,3,650,INR,One Way,0.7,25.6,Yes,Yes,Airport,Tourist Place,10.2,255,No,Yes,4.3,3.4,Available in 10 mins,10 mins,Non-refundable,First Aid Kit,English,Yes,No,No,No,No
RB00924,Sivasagar Sivadol,Sivasagar,Assam,SUV,Economy,Mahindra Bolero,7,2890,INR,Round Trip,5.8,7.3,Yes,No,Railway Station,Tourist Place,11,145,Yes,Yes,4.5,4.1,Available in 20 mins,2 mins,Non-refundable,"Bottled Water, First Aid Kit",English,Yes,Yes,No,No,No
RB00925,Majuli Island,Majuli,Assam,Auto,Premium,Mahindra Treo Auto,3,5820,INR,Full Day Rental,8,135.2,No,No,Railway Station,Hotel,13.5,105,No,Yes,3.9,3.2,Available Now,18 mins,Free cancellation up to 24 hours before pickup,Bottled Water,Hindi,Yes,No,No,No,No
RB00926,Majuli Island,Majuli,Assam,Cab,Economy,Maruti Suzuki WagonR,4,1495,INR,Round Trip,3.1,11.9,No,No,Anywhere in City,Tourist Place,18,245,Yes,Yes,4.6,4.4,Available Now,29 mins,Non-refundable,Bottled Water,Hindi,Yes,No,Yes,No,No
RB00927,Majuli Island,Majuli,Assam,Auto,Premium,Mahindra Treo Auto,3,5455,INR,Full Day Rental,10,142.6,No,No,Railway Station,Hotel,19.1,100,No,Yes,3.8,3.8,Available in 20 mins,10 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,English,Yes,No,Yes,No,No
RB00928,Manas National Park,Manas,Assam,Cab,Premium,Hyundai Verna,4,1660,INR,One Way,3,40.1,No,No,Anywhere in City,Airport,17.8,335,Yes,Yes,4,4.5,Available in 20 mins,30 mins,Free cancellation up to 24 hours before pickup,None,"Hindi, English",Yes,Yes,No,No,Yes
RB00929,Manas National Park,Manas,Assam,Jeep,Economy,Mahindra Thar (Base),4,2005,INR,One Way,3,16.9,No,No,Airport,Tourist Place,22.9,160,No,Yes,4.3,3.5,Available in 20 mins,20 mins,Free cancellation up to 24 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,Yes
RB00930,Manas National Park,Manas,Assam,Auto,Economy,Bajaj RE Compact Auto,3,610,INR,One Way,2.6,35.3,No,Yes,Airport,Hotel,20.9,255,Yes,Yes,4.9,4,Available in 20 mins,18 mins,Non-refundable,"Reading Light, Bottled Water",Hindi,Yes,No,No,No,No
RB00931,Hayagriva Madhava Temple,Hajo,Assam,Cab,Economy,Maruti Suzuki Dzire,4,4420,INR,Full Day Rental,10,86.5,No,No,Anywhere in City,Airport,20.6,145,Yes,Yes,5,3.4,Scheduled Only,23 mins,Non-refundable,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,No,Yes,No,Yes
RB00932,Hayagriva Madhava Temple,Hajo,Assam,SUV,Economy,Mahindra Bolero,7,3245,INR,Round Trip,3.7,22.4,No,No,Railway Station,Airport,8.7,245,No,Yes,3.5,4,Scheduled Only,26 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",Regional Language,No,No,No,No,No
RB00933,Hayagriva Madhava Temple,Hajo,Assam,Auto,Premium,Bajaj RE Electric Auto,3,2045,INR,Round Trip,5.1,34.5,Yes,No,Anywhere in City,Tourist Place,15.1,210,Yes,Yes,2.5,4,Scheduled Only,13 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,No,Yes,No,No
RB00934,Pobitora Wildlife Sanctuary,Guwahati,Assam,Cab,Economy,Hyundai Xcent,4,985,INR,One Way,1,30.4,Yes,No,Hotel,Tourist Place,14.3,175,Yes,Yes,4.1,3.7,Available Now,27 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",Regional Language,Yes,Yes,No,No,No
RB00935,Pobitora Wildlife Sanctuary,Guwahati,Assam,Auto,Economy,Bajaj RE Compact Auto,3,4775,INR,Full Day Rental,12,115.2,No,Yes,Hotel,Hotel,9,145,Yes,Yes,3.6,3.8,Available Now,21 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English, Regional Language",No,No,Yes,No,No
RB00936,Pobitora Wildlife Sanctuary,Guwahati,Assam,SUV,Economy,Maruti Suzuki Ertiga,7,8550,INR,Full Day Rental,12,137.5,No,No,Anywhere in City,Hotel,13.3,165,Yes,Yes,3.4,4.3,Available Now,17 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit","Hindi, English",No,No,Yes,No,No
RB00937,Tawang Monastery,Tawang,Arunachal Pradesh,Bike,Premium,Bajaj Dominar 400,2,805,INR,One Way,1.4,18.5,Yes,No,Airport,Airport,12,145,No,No,4.3,4.7,Available in 20 mins,10 mins,Non-refundable,First Aid Kit,N/A,Yes,No,No,No,No
RB00938,Tawang Monastery,Tawang,Arunachal Pradesh,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,2990,INR,One Way,1.4,13.6,Yes,No,Anywhere in City,Tourist Place,24,145,Yes,Yes,2.9,4.5,Available in 20 mins,7 mins,50% refund if cancelled within 6 hours of pickup,"Reading Light, Bottled Water",Regional Language,No,No,No,No,No
RB00939,Tawang Monastery,Tawang,Arunachal Pradesh,Cab,Premium,Hyundai Verna,4,1675,INR,One Way,2.7,3.7,No,Yes,Railway Station,Hotel,17.1,280,Yes,Yes,3.2,4.7,Scheduled Only,17 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, Hand Sanitizer",English,No,Yes,Yes,No,No
RB00940,Ujjayanta Palace,Agartala,Tripura,SUV,Economy,Maruti Suzuki Ertiga,7,3660,INR,Round Trip,5.9,40.8,Yes,No,Airport,Airport,10,230,Yes,Yes,3.9,4.6,Available Now,11 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",No,No,Yes,No,No
RB00941,Ujjayanta Palace,Agartala,Tripura,Jeep,Economy,Mahindra Thar (Base),4,1635,INR,One Way,2.9,25.6,Yes,Yes,Hotel,Hotel,24.3,100,Yes,Yes,4.1,4.2,Available in 10 mins,11 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00942,Ujjayanta Palace,Agartala,Tripura,Bike,Economy,TVS Sport,2,935,INR,Round Trip,5.6,9.5,No,Yes,Airport,Hotel,9.4,320,Yes,Yes,3.9,3.1,Available Now,27 mins,50% refund if cancelled within 6 hours of pickup,"Bottled Water, First Aid Kit",Hindi,Yes,No,No,No,No
RB00943,Dumboor Lake,Dumboor,Tripura,Jeep,Premium,Mahindra Thar LX 4x4,5,2915,INR,One Way,2.7,28.9,No,No,Anywhere in City,Tourist Place,20.6,270,Yes,Yes,3.1,3.6,Available Now,25 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, Hand Sanitizer",English,No,Yes,Yes,No,Yes
RB00944,Dumboor Lake,Dumboor,Tripura,SUV,Economy,Maruti Suzuki Ertiga,7,7965,INR,Full Day Rental,8,140.9,No,No,Hotel,Hotel,9,285,No,Yes,4.4,3.3,Available in 20 mins,6 mins,Free cancellation up to 1 hour before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English, Regional Language",Yes,Yes,No,No,No
RB00945,Dumboor Lake,Dumboor,Tripura,Jeep,Economy,Force Gurkha,4,2165,INR,One Way,1.5,30.3,Yes,Yes,Railway Station,Tourist Place,17.7,330,Yes,Yes,4.2,3.3,Available in 20 mins,17 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,No,Yes,No,Yes
RB00946,Unakoti Rock Carvings,Unakoti,Tripura,SUV,Luxury,Ford Endeavour,7,14045,INR,Full Day Rental,10,77.4,No,Yes,Airport,Airport,13.9,160,Yes,Yes,3.9,5,Available Now,24 mins,Free cancellation up to 24 hours before pickup,None,"Hindi, English",Yes,Yes,Yes,No,Yes
RB00947,Unakoti Rock Carvings,Unakoti,Tripura,Cab,Economy,Hyundai Xcent,4,2660,INR,Round Trip,3.1,40.2,No,Yes,Hotel,Tourist Place,22.8,250,No,Yes,4.2,4.9,Available in 20 mins,8 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer","Hindi, English",Yes,Yes,No,No,No
RB00948,Unakoti Rock Carvings,Unakoti,Tripura,Jeep,Economy,Force Gurkha,4,9675,INR,Full Day Rental,10,136.8,Yes,Yes,Airport,Tourist Place,19.2,95,Yes,Yes,2.7,3,Available Now,5 mins,Free cancellation up to 24 hours before pickup,None,"Hindi, English",No,Yes,Yes,No,No
RB00949,Chitrakote Falls,Bastar,Chhattisgarh,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,4635,INR,One Way,1,24.4,No,Yes,Airport,Airport,26.4,165,Yes,Yes,2.9,4.1,Available Now,13 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English",No,Yes,Yes,No,No
RB00950,Chitrakote Falls,Bastar,Chhattisgarh,Jeep,Economy,Mahindra Thar (Base),4,6160,INR,Full Day Rental,8,76.5,No,No,Anywhere in City,Tourist Place,14.5,260,Yes,Yes,4.7,4.1,Available in 10 mins,29 mins,Free cancellation up to 24 hours before pickup,None,English,Yes,No,No,No,No
RB00951,Chitrakote Falls,Bastar,Chhattisgarh,Auto,Economy,Piaggio Ape Auto,3,360,INR,One Way,2.7,4.8,No,No,Anywhere in City,Airport,16.4,85,No,Yes,4.8,4,Available in 20 mins,25 mins,50% refund if cancelled within 6 hours of pickup,"Umbrella, Bottled Water","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00952,DzÃ¼kou Valley,DzÃ¼kou Valley,Nagaland,SUV,Premium,Toyota Innova Crysta,7,4870,INR,Round Trip,3.4,16.5,No,No,Anywhere in City,Tourist Place,9.5,265,No,Yes,4.4,4.8,Available in 10 mins,15 mins,Non-refundable,"Umbrella, Bottled Water",Hindi,Yes,No,Yes,No,No
RB00953,DzÃ¼kou Valley,DzÃ¼kou Valley,Nagaland,Cab,Economy,Maruti Suzuki WagonR,4,2040,INR,Round Trip,3.3,17.9,Yes,No,Anywhere in City,Airport,18.2,145,No,Yes,2.6,3.7,Available Now,28 mins,Free cancellation up to 24 hours before pickup,Bottled Water,Hindi,No,Yes,Yes,No,Yes
RB00954,DzÃ¼kou Valley,DzÃ¼kou Valley,Nagaland,Jeep,Premium,Mahindra Thar LX 4x4,5,3200,INR,One Way,0.9,41.7,Yes,No,Airport,Tourist Place,14.5,230,Yes,Yes,4.1,4.4,Available Now,27 mins,Free cancellation up to 6 hours before pickup,Bottled Water,Regional Language,Yes,Yes,Yes,No,No
RB00955,Promenade Beach,Puducherry,Puducherry,Cab,Premium,Hyundai Verna,4,6660,INR,Full Day Rental,12,83.9,No,No,Hotel,Tourist Place,12.2,120,Yes,Yes,4.3,4.9,Scheduled Only,22 mins,Free cancellation up to 24 hours before pickup,"Reading Light, Bottled Water",English,Yes,Yes,Yes,Yes,No
RB00956,Promenade Beach,Puducherry,Puducherry,Bike,Economy,TVS Sport,2,685,INR,One Way,2.6,32.8,Yes,No,Hotel,Hotel,24.7,315,No,No,4.8,4.7,Available in 10 mins,19 mins,Free cancellation up to 24 hours before pickup,Bottled Water,N/A,Yes,No,No,No,No
RB00957,Promenade Beach,Puducherry,Puducherry,Bike,Economy,Bajaj Platina,2,2490,INR,Full Day Rental,8,55.3,No,No,Anywhere in City,Airport,16.7,160,Yes,No,4.8,4.7,Available Now,23 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, Hand Sanitizer",N/A,Yes,No,No,No,No
RB00958,Auroville,Auroville,Puducherry,Bike,Economy,Hero Splendor Plus,2,650,INR,One Way,2.2,27,Yes,No,Airport,Airport,9.7,330,Yes,Yes,3.8,4.6,Available in 20 mins,23 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",Regional Language,No,No,No,No,No
RB00959,Auroville,Auroville,Puducherry,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,10560,INR,Full Day Rental,10,138.8,No,Yes,Railway Station,Hotel,34.7,195,Yes,Yes,4.2,4.6,Available in 10 mins,6 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00960,Auroville,Auroville,Puducherry,Cab,Economy,Hyundai Xcent,4,5240,INR,Full Day Rental,8,91,No,No,Anywhere in City,Tourist Place,22.6,285,Yes,Yes,4.6,3.5,Available Now,17 mins,Free cancellation up to 24 hours before pickup,Sanitized Vehicle,Regional Language,Yes,No,Yes,No,No
RB00961,Auroville,Auroville,Puducherry,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,7205,INR,Round Trip,4.1,7,No,Yes,Airport,Hotel,25.7,340,Yes,Yes,4.7,4.2,Available in 20 mins,17 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English",Yes,Yes,Yes,No,No
RB00962,Paradise Beach,Puducherry,Puducherry,Jeep,Premium,Mahindra Scorpio-N,5,9435,INR,Full Day Rental,8,110.4,No,No,Hotel,Tourist Place,8.3,105,Yes,Yes,5,4.4,Available in 20 mins,25 mins,Non-refundable,"Reading Light, Bottled Water",English,Yes,No,Yes,No,No
RB00963,Paradise Beach,Puducherry,Puducherry,SUV,Luxury,Ford Endeavour,7,11220,INR,Full Day Rental,8,124.3,No,Yes,Hotel,Hotel,15.8,245,Yes,Yes,3.8,4.5,Scheduled Only,16 mins,Free cancellation up to 6 hours before pickup,"Bottled Water, First Aid Kit","Hindi, English, Regional Language",No,Yes,Yes,No,Yes
RB00964,Paradise Beach,Puducherry,Puducherry,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,4100,INR,One Way,1.4,34.5,No,No,Anywhere in City,Airport,20,350,No,Yes,4.1,4.6,Available Now,21 mins,Non-refundable,Bottled Water,"Hindi, English",Yes,Yes,Yes,No,No
RB00965,Paradise Beach,Puducherry,Puducherry,Jeep,Premium,Mahindra Thar LX 4x4,5,3390,INR,One Way,2.6,36.6,Yes,Yes,Anywhere in City,Tourist Place,10.8,250,No,Yes,4.3,4.8,Available in 20 mins,17 mins,Free cancellation up to 6 hours before pickup,"Sanitized Vehicle, First Aid Kit","Hindi, English",Yes,No,No,No,Yes
RB00966,Cellular Jail,Port Blair,Andaman and Nicobar Islands,Auto,Luxury,TVS King Deluxe Auto,3,1880,INR,Round Trip,3.7,35.5,Yes,Yes,Railway Station,Hotel,24.1,260,Yes,Yes,4.8,4.4,Available Now,6 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English",Yes,No,Yes,No,No
RB00967,Cellular Jail,Port Blair,Andaman and Nicobar Islands,SUV,Premium,Mahindra XUV700,7,2295,INR,One Way,2.5,43.2,No,Yes,Anywhere in City,Hotel,23.7,240,No,Yes,4.8,4.7,Available Now,29 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",Regional Language,Yes,Yes,Yes,No,No
RB00968,Cellular Jail,Port Blair,Andaman and Nicobar Islands,Bike,Economy,Bajaj Platina,2,1000,INR,Round Trip,2.3,15,No,Yes,Airport,Tourist Place,23.7,130,No,No,4,4.3,Available Now,24 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,N/A,Yes,No,No,No,No
RB00969,Radhanagar Beach,Havelock Island,Andaman and Nicobar Islands,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,11215,INR,Round Trip,3,42.4,No,Yes,Airport,Hotel,21.5,345,No,Yes,4.3,3.4,Scheduled Only,2 mins,Free cancellation up to 24 hours before pickup,Bottled Water,"Hindi, English, Regional Language",Yes,Yes,No,No,No
RB00970,Radhanagar Beach,Havelock Island,Andaman and Nicobar Islands,Tempo Traveller,Premium,Force Tempo Traveller 17-Seater (AC),17,8670,INR,Round Trip,3.9,30.8,No,Yes,Railway Station,Hotel,24.7,255,Yes,Yes,4.3,4,Available Now,11 mins,Free cancellation up to 6 hours before pickup,None,"Hindi, English, Regional Language",Yes,Yes,Yes,No,No
RB00971,Radhanagar Beach,Havelock Island,Andaman and Nicobar Islands,Auto,Economy,Bajaj RE Compact Auto,3,1365,INR,Round Trip,4.6,38.5,No,Yes,Hotel,Tourist Place,8.6,275,Yes,Yes,4.6,4.6,Available in 20 mins,27 mins,Free cancellation up to 6 hours before pickup,Bottled Water,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00972,Bharatpur Beach,Neil Island,Andaman and Nicobar Islands,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,13945,INR,Full Day Rental,12,149.8,Yes,No,Hotel,Hotel,22.9,225,Yes,Yes,3.8,3.4,Available in 20 mins,9 mins,Free cancellation up to 1 hour before pickup,First Aid Kit,"Hindi, English",Yes,No,No,No,No
RB00973,Bharatpur Beach,Neil Island,Andaman and Nicobar Islands,Auto,Premium,Bajaj RE Electric Auto,3,545,INR,One Way,1.9,7.7,No,No,Railway Station,Airport,8.2,315,No,Yes,4.7,4.1,Available Now,28 mins,50% refund if cancelled within 6 hours of pickup,First Aid Kit,"Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00974,Bharatpur Beach,Neil Island,Andaman and Nicobar Islands,Cab,Economy,Hyundai Xcent,4,860,INR,One Way,1.3,23.2,No,Yes,Hotel,Hotel,20.5,160,No,Yes,2.8,3.5,Available Now,20 mins,50% refund if cancelled within 6 hours of pickup,"Umbrella, Bottled Water","Hindi, English, Regional Language",No,No,Yes,No,No
RB00975,Limestone Caves,Baratang Island,Andaman and Nicobar Islands,SUV,Economy,Mahindra Bolero,7,2005,INR,Round Trip,3.9,6.4,No,Yes,Railway Station,Hotel,10.2,325,Yes,Yes,3.9,3.5,Available in 10 mins,26 mins,Free cancellation up to 6 hours before pickup,"Umbrella, Bottled Water",English,Yes,Yes,Yes,No,Yes
RB00976,Limestone Caves,Baratang Island,Andaman and Nicobar Islands,Jeep,Economy,Force Gurkha,4,1550,INR,One Way,1.2,3.4,No,Yes,Hotel,Airport,21,285,Yes,Yes,4.1,4.5,Scheduled Only,12 mins,Non-refundable,"Bottled Water, First Aid Kit",Regional Language,Yes,Yes,Yes,No,No
RB00977,Limestone Caves,Baratang Island,Andaman and Nicobar Islands,Cab,Premium,Hyundai Verna,4,8040,INR,Full Day Rental,8,128.2,No,No,Airport,Tourist Place,8.9,240,No,Yes,3.1,4.4,Available in 20 mins,27 mins,Non-refundable,"Sanitized Vehicle, First Aid Kit",Hindi,No,Yes,Yes,No,No
RB00978,Limestone Caves,Baratang Island,Andaman and Nicobar Islands,Auto,Economy,Piaggio Ape Auto,3,790,INR,Round Trip,2.6,17.3,Yes,No,Railway Station,Tourist Place,24,265,No,Yes,4.5,4.9,Scheduled Only,18 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",Hindi,Yes,No,No,No,No
RB00979,Naida Caves,Diu,Daman and Diu,Tempo Traveller,Luxury,Force Urbania Luxury Van,13,8090,INR,One Way,0.8,12.2,No,No,Anywhere in City,Tourist Place,26.9,205,No,Yes,4.5,3.3,Available in 10 mins,17 mins,Non-refundable,Sanitized Vehicle,"Hindi, English",Yes,Yes,No,Yes,No
RB00980,Naida Caves,Diu,Daman and Diu,Auto,Economy,Piaggio Ape Auto,3,425,INR,One Way,2.5,10.9,Yes,No,Airport,Hotel,11.9,265,No,Yes,4,4.2,Available in 10 mins,10 mins,50% refund if cancelled within 6 hours of pickup,"Sanitized Vehicle, First Aid Kit",Hindi,Yes,No,No,No,No
RB00981,Naida Caves,Diu,Daman and Diu,Jeep,Premium,Mahindra Scorpio-N,5,8000,INR,Full Day Rental,8,64.9,No,No,Anywhere in City,Tourist Place,21.2,240,Yes,Yes,4.1,4.7,Available Now,27 mins,Non-refundable,"Bottled Water, First Aid Kit",Regional Language,Yes,Yes,No,No,No
RB00982,Diu Fort,Diu,Daman and Diu,Auto,Luxury,TVS King Deluxe Auto,3,1280,INR,Round Trip,3.4,10,No,Yes,Anywhere in City,Tourist Place,20.9,160,Yes,Yes,3.8,4.7,Scheduled Only,19 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water","Hindi, English, Regional Language",Yes,No,Yes,No,No
RB00983,Diu Fort,Diu,Daman and Diu,Auto,Economy,Bajaj RE Compact Auto,3,455,INR,One Way,2.7,8.1,No,No,Anywhere in City,Hotel,24.2,290,Yes,Yes,4.4,4.6,Available in 10 mins,30 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",English,Yes,No,No,No,No
RB00984,Diu Fort,Diu,Daman and Diu,Cab,Premium,Hyundai Verna,4,5860,INR,Full Day Rental,10,79.9,No,No,Railway Station,Hotel,15.3,145,No,Yes,4.4,3,Available in 20 mins,4 mins,Free cancellation up to 1 hour before pickup,Sanitized Vehicle,"Hindi, English, Regional Language",Yes,Yes,Yes,Yes,No
RB00985,Baba Baidyanath Temple,Deoghar,Jharkhand,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,5365,INR,Round Trip,5.8,15.5,Yes,Yes,Hotel,Tourist Place,23.1,115,Yes,Yes,3.8,3.7,Scheduled Only,23 mins,Free cancellation up to 6 hours before pickup,"Reading Light, Bottled Water",Regional Language,Yes,Yes,No,No,No
RB00986,Baba Baidyanath Temple,Deoghar,Jharkhand,Jeep,Economy,Force Gurkha,4,4320,INR,Round Trip,5.7,33.9,No,No,Airport,Hotel,19.7,140,Yes,Yes,4.3,4.7,Available in 20 mins,16 mins,Free cancellation up to 6 hours before pickup,Sanitized Vehicle,English,Yes,Yes,Yes,No,Yes
RB00987,Baba Baidyanath Temple,Deoghar,Jharkhand,Cab,Economy,Maruti Suzuki Dzire,4,3720,INR,Full Day Rental,8,109.8,No,No,Anywhere in City,Airport,10.2,245,Yes,Yes,3.9,3.3,Available in 20 mins,6 mins,Free cancellation up to 24 hours before pickup,First Aid Kit,English,Yes,No,Yes,No,Yes
RB00988,Pahari Mandir,Ranchi,Jharkhand,Bike,Premium,Bajaj Dominar 400,2,965,INR,One Way,0.8,27.9,No,Yes,Hotel,Tourist Place,22.3,295,Yes,Yes,5,3.7,Scheduled Only,11 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit",English,Yes,No,No,No,No
RB00989,Pahari Mandir,Ranchi,Jharkhand,Bike,Premium,Bajaj Dominar 400,2,1390,INR,Round Trip,2.5,9.7,Yes,Yes,Railway Station,Airport,17.8,345,No,No,4.7,3.9,Scheduled Only,17 mins,Free cancellation up to 24 hours before pickup,"Bottled Water, First Aid Kit",N/A,Yes,No,No,No,No
RB00990,Pahari Mandir,Ranchi,Jharkhand,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,6820,INR,Round Trip,3.8,29.2,No,No,Hotel,Tourist Place,33.1,285,No,Yes,4.4,4.3,Available in 10 mins,21 mins,Free cancellation up to 6 hours before pickup,Bottled Water,English,Yes,Yes,Yes,No,No
RB00991,Mahabodhi Temple,Bodh Gaya,Bihar,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,3640,INR,One Way,2.3,29.3,No,No,Airport,Tourist Place,23.3,160,Yes,Yes,4.7,4.7,Available in 10 mins,13 mins,50% refund if cancelled within 6 hours of pickup,Sanitized Vehicle,Hindi,Yes,Yes,No,No,No
RB00992,Mahabodhi Temple,Bodh Gaya,Bihar,SUV,Premium,Hyundai Creta,7,9180,INR,Full Day Rental,8,147.2,Yes,No,Airport,Hotel,14.7,325,Yes,Yes,3.1,4.9,Available Now,30 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, Hand Sanitizer","Hindi, English, Regional Language",No,Yes,No,No,Yes
RB00993,Mahabodhi Temple,Bodh Gaya,Bihar,Tempo Traveller,Economy,Force Tempo Traveller 12-Seater (Non-AC),12,3075,INR,One Way,1.8,9.6,No,No,Anywhere in City,Airport,24.6,210,No,Yes,2.9,3,Available in 10 mins,7 mins,Non-refundable,Sanitized Vehicle,Regional Language,No,Yes,No,No,No
RB00994,Sanjay Gandhi Biological Park,Patna,Bihar,Cab,Premium,Honda City,4,6245,INR,Full Day Rental,12,101.9,No,No,Anywhere in City,Hotel,22.7,255,Yes,Yes,4.4,4.4,Available in 20 mins,10 mins,Free cancellation up to 1 hour before pickup,"Bottled Water, First Aid Kit",English,Yes,No,Yes,No,No
RB00995,Sanjay Gandhi Biological Park,Patna,Bihar,SUV,Economy,Mahindra Bolero,7,3170,INR,Round Trip,2.9,42.7,No,Yes,Railway Station,Tourist Place,22.5,280,Yes,Yes,3.8,3.7,Available Now,17 mins,Free cancellation up to 6 hours before pickup,First Aid Kit,Regional Language,No,Yes,Yes,No,No
RB00996,Sanjay Gandhi Biological Park,Patna,Bihar,Auto,Economy,Piaggio Ape Auto,3,435,INR,One Way,1.1,14.6,Yes,No,Railway Station,Hotel,22.4,120,No,Yes,2.5,4.1,Available in 10 mins,24 mins,Non-refundable,Sanitized Vehicle,Hindi,No,No,Yes,No,No
RB00997,Takhat Shri Harimandir Ji Patna Sahib,Patna,Bihar,SUV,Economy,Maruti Suzuki Ertiga,7,1915,INR,One Way,1.3,37.5,No,No,Anywhere in City,Hotel,21.7,340,Yes,Yes,2.6,3.3,Available in 20 mins,12 mins,Non-refundable,"Bottled Water, First Aid Kit",Hindi,No,Yes,Yes,No,No
RB00998,Takhat Shri Harimandir Ji Patna Sahib,Patna,Bihar,SUV,Economy,Chevrolet Tavera,7,1390,INR,One Way,2.4,42.5,No,Yes,Railway Station,Airport,20.6,275,Yes,Yes,4.1,4.2,Scheduled Only,5 mins,50% refund if cancelled within 6 hours of pickup,"Reading Light, Bottled Water",Regional Language,No,Yes,No,No,No
RB00999,Takhat Shri Harimandir Ji Patna Sahib,Patna,Bihar,Auto,Economy,Bajaj RE Compact Auto,3,845,INR,Round Trip,2.1,20.2,Yes,No,Anywhere in City,Hotel,13.4,80,No,Yes,4.9,3.1,Available in 10 mins,3 mins,50% refund if cancelled within 6 hours of pickup,None,"Hindi, English",Yes,No,Yes,No,No
